date,date,ygrowth,infl,r,logcy4,logcy4,logcy4
7192,7192,0.676417556,1.021628108,1.639771039,-24.44067402,-24.44067402,-24.44067402
7193,7193,0.951453475,0.901431111,1.628765582,-24.72103849,-24.72103849,-24.72103849
7194,7194,-0.464977785,0.749887925,1.911067378,-24.6501863,-24.6501863,-24.6501863
7195,7195,0.251179004,1.362312147,1.453063174,-24.40854543,-24.40854543,-24.40854543
7196,7196,-0.794239626,1.859151092,1.450604985,-24.34768934,-24.34768934,-24.34768934
7197,7197,-0.119120607,1.917770738,1.127285727,-23.88542391,-23.88542391,-23.88542391
7198,7198,0.22494734,0.621258788,2.381914879,-23.90386462,-23.90386462,-23.90386462
7199,7199,0.700527483,0.671614133,2.103723465,-23.91999899,-23.91999899,-23.91999899
7200,7200,0.11867995,1.053353917,2.229000577,-23.75230253,-23.75230253,-23.75230253
7201,7201,0.185103502,0.702701028,2.883375162,-23.958363,-23.958363,-23.958363
7202,7202,0.502449397,1.276465749,2.472929975,-24.28634683,-24.28634683,-24.28634683
7203,7203,-0.124780408,1.409628987,2.60568625,-24.17429846,-24.17429846,-24.17429846
7204,7204,-0.526045999,1.693896597,2.530084871,-23.93840918,-23.93840918,-23.93840918
7205,7205,0.552504266,1.655010647,2.239385366,-24.0146065,-24.0146065,-24.0146065
7206,7206,-1.027774853,1.413474289,2.32061675,-23.61601467,-23.61601467,-23.61601467
7207,7207,-0.238093653,1.011736203,2.66649193,-23.53949962,-23.53949962,-23.53949962
7208,7208,0.20392532,1.900158937,1.952667669,-23.44455133,-23.44455133,-23.44455133
7209,7209,-0.52969215,2.63173658,1.594461725,-23.5309656,-23.5309656,-23.5309656
7210,7210,-0.566367726,2.346181308,1.807639844,-23.39555673,-23.39555673,-23.39555673
7211,7211,0.274628758,1.232522103,2.799913041,-23.58615031,-23.58615031,-23.58615031
7212,7212,0.227571129,1.258328371,3.450501111,-23.63609506,-23.63609506,-23.63609506
7213,7213,0.27520152,0.825573321,3.349626599,-23.32991949,-23.32991949,-23.32991949
7214,7214,-0.770983607,1.248520577,2.479305586,-22.8932165,-22.8932165,-22.8932165
7215,7215,-0.061659783,1.478736759,2.604612576,-22.76300558,-22.76300558,-22.76300558
7216,7216,-0.033995994,1.106012727,3.164418295,-22.88736623,-22.88736623,-22.88736623
7217,7217,-0.194199275,0.917010433,3.152681211,-22.75080216,-22.75080216,-22.75080216
7218,7218,0.658929309,1.33040252,3.018620194,-22.9533351,-22.9533351,-22.9533351
7219,7219,-0.39443678,2.943647694,2.179283111,-22.98220574,-22.98220574,-22.98220574
7220,7220,-0.730841397,2.937620504,2.130103264,-22.99523075,-22.99523075,-22.99523075
7221,7221,-1.272483358,3.487803786,1.226708959,-22.46006555,-22.46006555,-22.46006555
7222,7222,-0.75742774,2.83894361,1.980499793,-22.69015063,-22.69015063,-22.69015063
7223,7223,0.051230242,2.595831372,2.225123987,-22.52583626,-22.52583626,-22.52583626
7224,7224,0.100680285,1.834175987,3.034708976,-22.72992384,-22.72992384,-22.72992384
